"ZCTA5CE10,C,5","GEOID10,C,5","CLASSFP10,C,2","MTFCC10,C,5","FUNCSTAT10,C,1","ALAND10,N,14,0","AWATER10,N,14,0","INTPTLAT10,C,11","INTPTLON10,C,12"
22727,22727,B5,G6350,S,261946751,1102343,38.4075939,-78.2952919
22728,22728,B5,G6350,S,117163678,609626,38.5965444,-77.6756917
22729,22729,B5,G6350,S,14315687,140219,38.3741942,-78.0177579
42404,42404,B5,G6350,S,228764250,2827183,37.4743417,-87.8382593
48749,48749,B5,G6350,S,89963566,1241087,44.0539351,-83.9009475
42406,42406,B5,G6350,S,274621929,2243613,37.7621391,-87.7382404
39530,39530,B5,G6350,S,26698984,790400,30.4098263,-88.8803043
48750,48750,B5,G6350,S,248450909,30350318,44.4456489,-83.4719712
42408,42408,B5,G6350,S,333174680,5365500,37.1795371,-87.6926989
48754,48754,B5,G6350,S,94706177,55398,43.7332589,-83.2310158
20812,20812,B5,G6350,S,493979,371048,38.9670408,-77.1438813
7405,7405,B5,G6350,S,51040239,3084482,40.9878410,-74.3781877
7407,7407,B5,G6350,S,6845408,211085,40.9045259,-74.1195136
20814,20814,B5,G6350,S,13196295,52881,39.0048389,-77.1030042
20815,20815,B5,G6350,S,14067758,35093,38.9833856,-77.0793367
7410,7410,B5,G6350,S,13293464,207782,40.9358333,-74.1175036
7416,7416,B5,G6350,S,24483261,689804,41.1125579,-74.5997349
20816,20816,B5,G6350,S,9033225,1495672,38.9569499,-77.1200056
7417,7417,B5,G6350,S,24379395,1214222,41.0075259,-74.2056527
7418,7418,B5,G6350,S,12146025,135807,41.2422163,-74.4861081
7419,7419,B5,G6350,S,40479946,402175,41.1520773,-74.5651250
7420,7420,B5,G6350,S,6433706,1538829,41.0322698,-74.3031638
20817,20817,B5,G6350,S,35973980,195398,38.9972787,-77.1518162
20818,20818,B5,G6350,S,2639801,1122941,38.9734860,-77.1623891
7421,7421,B5,G6350,S,67005633,5326113,41.1737402,-74.3526134
20832,20832,B5,G6350,S,26074532,55398,39.1503487,-77.0782506
20833,20833,B5,G6350,S,50717378,1714127,39.2071747,-77.0546701
7422,7422,B5,G6350,S,31847032,2994139,41.1820489,-74.4444525
20837,20837,B5,G6350,S,110285313,7937370,39.1165060,-77.4071150
99335,99335,B5,G6350,S,438318329,8872142,46.6471743,-118.4396785
99336,99336,B5,G6350,S,34552532,3567317,46.2140503,-119.1757279
99337,99337,B5,G6350,S,407013090,37861981,46.0732228,-119.0907404
99338,99338,B5,G6350,S,171968031,0,46.1478653,-119.2734718
99341,99341,B5,G6350,S,1036922653,0,46.9128728,-118.6530227
99343,99343,B5,G6350,S,427959637,7702526,46.5936091,-119.1800878
99344,99344,B5,G6350,S,1174740695,11542933,46.8200686,-119.1780544
99345,99345,B5,G6350,S,472736314,57172757,45.9419533,-119.6900969
99346,99346,B5,G6350,S,325149180,12869053,46.0098190,-119.2961453
99347,99347,B5,G6350,S,1960201700,21940183,46.4277345,-117.5653877
99348,99348,B5,G6350,S,1345779795,20241299,46.3822391,-118.4708816
99349,99349,B5,G6350,S,695026676,29962420,46.7311905,-119.7005794
99350,99350,B5,G6350,S,1480203640,2159380,46.1833494,-119.6962075
99352,99352,B5,G6350,S,54096810,8974457,46.2528395,-119.2878524
99353,99353,B5,G6350,S,67512071,2305259,46.3138081,-119.3877682
99354,99354,B5,G6350,S,52507264,233848,46.3322532,-119.2991057
99356,99356,B5,G6350,S,649192757,41459167,45.8237504,-120.3197232
99357,99357,B5,G6350,S,601541488,2568303,46.8913099,-119.6616251
99359,99359,B5,G6350,S,215455957,6896067,46.5485144,-118.0947644
99360,99360,B5,G6350,S,407534164,0,46.0902571,-118.6630280
99361,99361,B5,G6350,S,579540014,0,46.2365326,-118.1438152
99362,99362,B5,G6350,S,830288662,312774,46.1010825,-118.3136094
99363,99363,B5,G6350,S,115054801,34105838,46.0604406,-118.8835450
99371,99371,B5,G6350,S,527782271,560196,46.8000132,-118.3114940
99401,99401,B5,G6350,S,569159121,3393664,46.0872068,-117.2498560
99402,99402,B5,G6350,S,741909449,4525863,46.1907725,-117.1274168
99403,99403,B5,G6350,S,395852760,3503102,46.3623669,-117.2825967
98001,98001,B5,G6350,S,48179074,804077,47.3106167,-122.2632905
98002,98002,B5,G6350,S,18644119,208908,47.3082862,-122.2168124
83201,83201,B5,G6350,S,91681101,32737,42.9049164,-112.3800918
98003,98003,B5,G6350,S,30105491,292401,47.3030569,-122.3177553
98004,98004,B5,G6350,S,18308814,4073457,47.6183371,-122.2053410
83202,83202,B5,G6350,S,365658082,354186,42.9255151,-112.1827829
98005,98005,B5,G6350,S,19420530,18268,47.6145328,-122.1687977
83203,83203,B5,G6350,S,35432334,0,43.0424063,-112.4959096
98006,98006,B5,G6350,S,27734766,1888890,47.5576267,-122.1510048
98007,98007,B5,G6350,S,11351298,25498,47.6138254,-122.1443652
98008,98008,B5,G6350,S,14317883,7356863,47.6057966,-122.0991178
98010,98010,B5,G6350,S,38992169,2630482,47.3119904,-122.0005030
83204,83204,B5,G6350,S,595704823,1271067,42.8563381,-112.6298659
41659,41659,B5,G6350,S,6997609,49871,37.5795917,-82.6219246
41660,41660,B5,G6350,S,17474237,1468,37.4140984,-82.6317272
41663,41663,B5,G6350,S,4559591,84146,37.5652326,-82.6591121
41666,41666,B5,G6350,S,23395779,91072,37.4390307,-82.8075920
41667,41667,B5,G6350,S,20549756,2165,37.3215288,-82.6871937
41669,41669,B5,G6350,S,9002934,0,37.3316337,-82.7155246
41701,41701,B5,G6350,S,383016811,2234661,37.2922804,-83.1897881
41712,41712,B5,G6350,S,13480978,146291,37.3637269,-83.1270968
41713,41713,B5,G6350,S,381468,0,37.2193878,-83.2764354
41714,41714,B5,G6350,S,73012983,49973,37.1434809,-83.5168905
41719,41719,B5,G6350,S,30464203,205179,37.3064317,-83.2581324
41721,41721,B5,G6350,S,98714540,2272361,37.3091105,-83.4733267
41722,41722,B5,G6350,S,62118323,332300,37.3691843,-83.1159790
41723,41723,B5,G6350,S,53607191,183984,37.2648526,-83.3107198
41725,41725,B5,G6350,S,3525455,0,37.3391438,-83.0350618
41727,41727,B5,G6350,S,28856856,262629,37.3773047,-83.2788029
41729,41729,B5,G6350,S,347276,107713,37.2647619,-83.2156119
41731,41731,B5,G6350,S,69451375,506488,37.0940533,-83.0794515
41735,41735,B5,G6350,S,22574442,6692,37.0150097,-83.1028995
70753,70753,B5,G6350,S,176871442,12995522,30.9421854,-91.7321845
80832,80832,B5,G6350,S,619506376,97771,39.0171771,-104.0128738
75480,75480,B5,G6350,S,83866563,10602696,33.0245846,-95.1971335
75481,75481,B5,G6350,S,179816123,3548848,33.3200150,-95.3734790
70754,70754,B5,G6350,S,313549501,987075,30.4074104,-90.7504600
80833,80833,B5,G6350,S,1226432582,1825222,38.7632327,-103.9650896
70755,70755,B5,G6350,S,62692668,0,30.5933094,-91.5300331
80834,80834,B5,G6350,S,743832676,23665,39.2647971,-102.8836403
70756,70756,B5,G6350,S,36527891,0,30.5468156,-91.6141538
80835,80835,B5,G6350,S,370915955,11962,39.2183283,-104.0232537
70757,70757,B5,G6350,S,127047663,204796,30.4893806,-91.5194889
80836,80836,B5,G6350,S,983097774,226321,39.2980042,-102.5844444
70759,70759,B5,G6350,S,117827435,3050246,30.6973835,-91.5794546
70760,70760,B5,G6350,S,84620436,15233994,30.7072158,-91.4488078
80840,80840,B5,G6350,S,74777029,35008,38.9946939,-104.8619576
70761,70761,B5,G6350,S,160908283,336093,30.9749539,-91.0382789
80860,80860,B5,G6350,S,194678619,1149709,38.7058094,-105.0882779
70762,70762,B5,G6350,S,49954567,1275003,30.5783399,-91.4646532
62301,62301,B5,G6350,S,29262665,1398004,39.9311379,-91.3856953
54143,54143,B5,G6350,S,175559998,15925295,45.0761693,-87.6988328
54149,54149,B5,G6350,S,324564868,6178722,45.1964780,-88.4623800
54150,54150,B5,G6350,S,44368456,1078597,44.9976413,-88.8537577
62305,62305,B5,G6350,S,358320905,20961662,39.9281891,-91.3439377
62311,62311,B5,G6350,S,132148691,163845,40.2098469,-90.9308916
54151,54151,B5,G6350,S,312468794,5528283,45.7254407,-87.9882173
62312,62312,B5,G6350,S,238507518,152278,39.7072902,-91.0241937
62313,62313,B5,G6350,S,109584221,179348,40.3177262,-91.2282886
54153,54153,B5,G6350,S,260966326,15142595,44.8980691,-87.9157398
62314,62314,B5,G6350,S,180960675,50181,39.7679878,-90.8916977
62316,62316,B5,G6350,S,106624093,36116,40.2354743,-91.0530249
62319,62319,B5,G6350,S,105079889,0,40.1524815,-90.7312840
54154,54154,B5,G6350,S,215817677,2435439,44.8736904,-88.1820677
54155,54155,B5,G6350,S,89006280,150783,44.5274953,-88.2005481
62320,62320,B5,G6350,S,225488251,378997,40.0303775,-91.0828189
54156,54156,B5,G6350,S,353140718,4887472,45.6287083,-88.0244586
62321,62321,B5,G6350,S,433902060,538214,40.4097216,-91.0954368
62323,62323,B5,G6350,S,107863308,1397619,39.7975677,-90.6873947
54157,54157,B5,G6350,S,229603345,7480474,45.0405753,-87.8214367
54159,54159,B5,G6350,S,163239036,919554,45.1933576,-87.8388641
54160,54160,B5,G6350,S,1158751,35842,44.1184813,-88.1017040
62324,62324,B5,G6350,S,228873272,668293,39.9982774,-90.9663278
62325,62325,B5,G6350,S,40714337,82935,40.0456243,-91.1620460
54161,54161,B5,G6350,S,322313599,10246115,45.1222132,-88.1624162
62326,62326,B5,G6350,S,196757491,462749,40.4167364,-90.8090949
62330,62330,B5,G6350,S,209372967,6006392,40.5714375,-91.1257843
54162,54162,B5,G6350,S,295378066,247646,44.6625399,-88.2709044
62334,62334,B5,G6350,S,5796727,4523,40.3888463,-91.2336439
62336,62336,B5,G6350,S,153002,0,40.4680655,-91.1713846
62338,62338,B5,G6350,S,94959894,205594,39.9879738,-91.2380469
62339,62339,B5,G6350,S,84591480,33647,40.1285045,-91.0381004
54165,54165,B5,G6350,S,241887769,118990,44.5166301,-88.3220131
56581,56581,B5,G6350,S,102723294,290429,47.4623326,-96.7618275
56583,56583,B5,G6350,S,207560185,0,46.0105704,-96.4109726
56584,56584,B5,G6350,S,352776766,2584835,47.2236644,-96.2374067
56585,56585,B5,G6350,S,304197717,520999,47.0883252,-96.2463613
56586,56586,B5,G6350,S,186279287,33550701,46.3182692,-95.8308997
56587,56587,B5,G6350,S,148357469,23968170,46.6366283,-95.8565227
56588,56588,B5,G6350,S,137111518,12470629,46.2091359,-95.4969474
56589,56589,B5,G6350,S,638844373,55752725,47.1673253,-95.7456543
56590,56590,B5,G6350,S,200377046,5233179,46.0503991,-96.1533156
56591,56591,B5,G6350,S,2237277,155131,47.0859701,-95.8423951
56592,56592,B5,G6350,S,151459705,2638739,47.5382007,-96.0094710
56593,56593,B5,G6350,S,46158,0,46.8035368,-95.3534668
56594,56594,B5,G6350,S,247520140,0,46.5482557,-96.6429798
56601,56601,B5,G6350,S,947557073,132363611,47.5073153,-94.8640549
56621,56621,B5,G6350,S,812054836,23352318,47.4190579,-95.4129275
56623,56623,B5,G6350,S,1225519902,36312636,48.5974535,-94.6005910
56626,56626,B5,G6350,S,149403622,19281326,47.3205379,-94.2461063
56627,56627,B5,G6350,S,2180842953,2595595,48.2561332,-94.0707213
56628,56628,B5,G6350,S,646489540,63524822,47.6942104,-93.5900401
56629,56629,B5,G6350,S,644504798,4395310,48.5451639,-94.1016225
56630,56630,B5,G6350,S,708986346,13182287,47.7569738,-94.4980764
56633,56633,B5,G6350,S,570681329,223869116,47.3187836,-94.5011796
56634,56634,B5,G6350,S,309654924,5372460,47.6807254,-95.3981299
56636,56636,B5,G6350,S,1165674044,283552533,47.4379352,-93.9192020
56637,56637,B5,G6350,S,61567113,8465827,47.6081012,-93.8299492
56639,56639,B5,G6350,S,781775623,13506870,47.9185229,-93.5361297
56641,56641,B5,G6350,S,81814296,19634257,47.2223467,-94.2527638
56644,56644,B5,G6350,S,267527092,6221418,47.7970052,-95.4950885
56646,56646,B5,G6350,S,203083965,3087365,47.7735765,-95.6326976
56647,56647,B5,G6350,S,208461756,17803543,47.6899354,-94.6187310
56649,56649,B5,G6350,S,667277423,237310613,48.5749892,-92.9170669
56650,56650,B5,G6350,S,464928853,261497,47.9980557,-94.5574781
56651,56651,B5,G6350,S,172727869,8709948,47.4544958,-95.6167229
56652,56652,B5,G6350,S,217950271,8294123,47.7334838,-95.2485178
56653,56653,B5,G6350,S,1634905800,3363925,48.2712062,-93.5092977
56654,56654,B5,G6350,S,306275942,1836591,48.4310782,-93.9650430
56655,56655,B5,G6350,S,272677616,72974390,47.0289180,-94.2313181
21523,21523,B5,G6350,S,1828880,63933,39.4813310,-79.0785096
21524,21524,B5,G6350,S,8959346,0,39.7076251,-78.8014058
21529,21529,B5,G6350,S,9382400,85949,39.7039417,-78.7671714
21530,21530,B5,G6350,S,146143820,439955,39.6796402,-78.5461225
8050,8050,B5,G6350,S,78825113,17023925,39.7126544,-74.2311067
21531,21531,B5,G6350,S,160031250,2472013,39.6430867,-79.4280149
8051,8051,B5,G6350,S,9704545,101299,39.7838748,-75.1758253
8052,8052,B5,G6350,S,9923965,3021,39.9523809,-74.9948958
21532,21532,B5,G6350,S,201553321,491001,39.6490768,-78.9847322
8053,8053,B5,G6350,S,75510937,1095024,39.8566770,-74.9008104
21536,21536,B5,G6350,S,257788072,251375,39.6569596,-79.1655658
21538,21538,B5,G6350,S,46290943,530738,39.4099317,-79.2242900
21539,21539,B5,G6350,S,89834924,70081,39.5603720,-78.9496760
21540,21540,B5,G6350,S,698921,110414,39.4781530,-79.0624542
21541,21541,B5,G6350,S,68144217,3219612,39.5414702,-79.3803235
21542,21542,B5,G6350,S,1776306,0,39.5960953,-78.9499870
21543,21543,B5,G6350,S,3524899,868,39.6552685,-78.9599911
21545,21545,B5,G6350,S,37235229,21106,39.7040661,-78.8545206
26288,26288,B5,G6350,S,595907304,3849269,38.5129616,-80.3471356
26291,26291,B5,G6350,S,163019482,0,38.3945958,-80.1544074
68751,68751,B5,G6350,S,414370,0,42.6904542,-96.9809164
68752,68752,B5,G6350,S,377598652,1001409,42.0287764,-97.7237259
68753,68753,B5,G6350,S,380650731,636404,42.8831319,-99.4132210
68755,68755,B5,G6350,S,375310087,126000,42.9265124,-99.1300158
68756,68756,B5,G6350,S,338854764,497699,42.1835678,-97.9802856
68757,68757,B5,G6350,S,331404226,9617568,42.6532804,-96.9279269
68758,68758,B5,G6350,S,290861091,205600,41.7924335,-97.7859463
68759,68759,B5,G6350,S,635813339,778508,42.7041397,-99.3105404
68760,68760,B5,G6350,S,542679770,36934245,42.7088416,-97.8749795
68761,68761,B5,G6350,S,101134984,1067291,42.0499043,-97.9620500
68763,68763,B5,G6350,S,1403106645,828845,42.5010426,-98.6082077
68764,68764,B5,G6350,S,352454017,314213,42.4048816,-98.2316699
68765,68765,B5,G6350,S,302975296,103952,42.3422997,-97.6137106
68766,68766,B5,G6350,S,318500780,114588,42.4332335,-98.4030625
68767,68767,B5,G6350,S,546293436,3302028,42.1992484,-97.5536274
68768,68768,B5,G6350,S,178332520,1559957,41.9952211,-97.0664248
68769,68769,B5,G6350,S,371865146,77983,42.3251577,-97.8113275
68770,68770,B5,G6350,S,237280914,6244126,42.5616230,-96.7648270
68771,68771,B5,G6350,S,380253478,190972,42.3956242,-97.3599907
68773,68773,B5,G6350,S,137869036,267542,42.3622112,-98.1192324
68774,68774,B5,G6350,S,102952312,5879350,42.8122218,-97.2748922
68776,68776,B5,G6350,S,53727634,2575621,42.4674222,-96.4470503
68777,68777,B5,G6350,S,459250343,2793687,42.8608472,-98.6880356
68778,68778,B5,G6350,S,1228901413,1410231,42.8530134,-99.7984845
68779,68779,B5,G6350,S,441189836,4185057,41.9558483,-97.1991126
68812,68812,B5,G6350,S,306251362,68004,40.8877823,-99.2838423
68813,68813,B5,G6350,S,1457318722,1464782,41.6991129,-99.8563905
68958,68958,B5,G6350,S,192956587,212821,40.5188103,-99.4973572
68959,68959,B5,G6350,S,791445596,211662,40.4839999,-98.9160095
68960,68960,B5,G6350,S,141116291,176546,40.0966507,-99.1362530
68961,68961,B5,G6350,S,327742449,582720,40.2089968,-98.0438018
68964,68964,B5,G6350,S,81663970,151315,40.2380959,-97.9118781
68966,68966,B5,G6350,S,318842730,277548,40.1599053,-99.4672719
23024,23024,B5,G6350,S,274505240,27334239,37.9277524,-77.7792737
23025,23025,B5,G6350,S,3365699,454092,37.4151604,-76.3624159
23027,23027,B5,G6350,S,118073407,575344,37.6464764,-78.1301745
49905,49905,B5,G6350,S,153699012,31184232,47.1218534,-88.7220622
49908,49908,B5,G6350,S,268605438,28041868,46.7682158,-88.5572156
23030,23030,B5,G6350,S,382703180,55184992,37.3459584,-77.0553137
49910,49910,B5,G6350,S,314096857,25217728,46.6133640,-89.6084383
23032,23032,B5,G6350,S,44076165,51098,37.6557823,-76.6692154
43725,43725,B5,G6350,S,345624023,6335758,40.0449869,-81.5893295
23035,23035,B5,G6350,S,38092074,7421249,37.4893379,-76.3908660
43727,43727,B5,G6350,S,194813480,1445475,39.8613706,-81.7851414
49911,49911,B5,G6350,S,107243304,72972,46.4893375,-90.0507604
43728,43728,B5,G6350,S,96583903,203883,39.4801617,-81.8951317
23038,23038,B5,G6350,S,194142020,2530528,37.7534641,-78.1487887
23039,23039,B5,G6350,S,38355461,1133736,37.6565651,-77.8124650
49912,49912,B5,G6350,S,554920598,4209205,46.4967163,-89.1942245
43730,43730,B5,G6350,S,120149617,671410,39.6152869,-82.1022785
43731,43731,B5,G6350,S,131758253,1236723,39.7253425,-82.0611722
23040,23040,B5,G6350,S,381632726,2523455,37.5013657,-78.2518474
49913,49913,B5,G6350,S,181466737,4257890,47.2431924,-88.4584876
23043,23043,B5,G6350,S,19475815,20482756,37.5620832,-76.3502760
49915,49915,B5,G6350,S,2326963,0,46.0651225,-88.6220176
72553,72553,B5,G6350,S,907801,0,35.7005067,-91.4808223
72554,72554,B5,G6350,S,399256714,918407,36.4386982,-91.5622114
72555,72555,B5,G6350,S,34621841,1104147,35.7814398,-91.8752637
72556,72556,B5,G6350,S,398113335,1261499,36.0138787,-91.9700096
72560,72560,B5,G6350,S,844435389,5640150,35.8510107,-92.0940657
72561,72561,B5,G6350,S,132353022,283490,35.9490628,-91.8077278
72562,72562,B5,G6350,S,213712296,4147000,35.7354692,-91.4011188
72564,72564,B5,G6350,S,76344950,682040,35.5958799,-91.4566106
72565,72565,B5,G6350,S,99114022,28963,36.2174161,-91.9127659
72566,72566,B5,G6350,S,121761982,0,36.2167601,-92.0780149
72567,72567,B5,G6350,S,29964606,0,35.8145660,-91.9259497
72568,72568,B5,G6350,S,120582722,0,35.5693962,-91.6249981
72569,72569,B5,G6350,S,107751625,0,36.1461778,-91.3993630
72571,72571,B5,G6350,S,47808746,427669,35.6416821,-91.5511952
72572,72572,B5,G6350,S,36805816,0,35.8991424,-91.2910453
72573,72573,B5,G6350,S,38188301,69493,36.0761646,-91.7973636
72576,72576,B5,G6350,S,413971992,298775,36.3485234,-91.8560283
72577,72577,B5,G6350,S,109113175,0,36.0271333,-91.7139244
72578,72578,B5,G6350,S,55444471,0,36.4531526,-91.8863544
72579,72579,B5,G6350,S,97667692,56888,35.8488235,-91.4491939
72581,72581,B5,G6350,S,28580564,3642710,35.5509557,-91.9892443
72583,72583,B5,G6350,S,256530819,420865,36.4147766,-91.9941101
72584,72584,B5,G6350,S,82317552,0,36.1409972,-91.8436990
72585,72585,B5,G6350,S,58228846,0,36.1832234,-92.0081370
72587,72587,B5,G6350,S,27004648,0,36.2255890,-91.8167576
72601,72601,B5,G6350,S,956351935,1584789,36.2380371,-93.0859488
72611,72611,B5,G6350,S,197549965,526283,36.2447960,-93.3307178
72616,72616,B5,G6350,S,543241594,482152,36.3291386,-93.5519293
72617,72617,B5,G6350,S,97635859,54380,36.0229505,-92.3906327
72619,72619,B5,G6350,S,12029476,5589060,36.3735704,-92.5915038
72623,72623,B5,G6350,S,65096922,7514838,36.4476457,-92.3207897
72624,72624,B5,G6350,S,176232295,214635,36.0577146,-93.3817847
72626,72626,B5,G6350,S,14608234,1227851,36.3221779,-92.5514627
72628,72628,B5,G6350,S,292392992,308484,35.8398746,-93.2817616
72629,72629,B5,G6350,S,113163926,310863,35.7385016,-92.5667945
72630,72630,B5,G6350,S,2200155,4659273,36.4787935,-92.9049065
72631,72631,B5,G6350,S,123617551,10185547,36.4676058,-93.8344191
72632,72632,B5,G6350,S,257085717,9222469,36.3732134,-93.7438930
72633,72633,B5,G6350,S,244819498,54547,36.1288750,-92.8727651
72634,72634,B5,G6350,S,332289576,7385134,36.2035330,-92.5261432
58704,58704,B5,G6350,S,4753830,251078,48.4247223,-101.3209443
58705,58705,B5,G6350,S,385419,0,48.4223416,-101.3339102
58707,58707,B5,G6350,S,164804,0,48.2462171,-101.3005150
64449,64449,B5,G6350,S,102783602,233190,40.0412001,-94.9784754
64451,64451,B5,G6350,S,119751644,5422509,40.0015408,-95.1936658
58710,58710,B5,G6350,S,479121824,25665754,47.8680613,-100.2310911
64453,64453,B5,G6350,S,97396782,0,40.3450192,-94.4801609
58711,58711,B5,G6350,S,305513671,1085639,48.9295746,-101.2890899
64454,64454,B5,G6350,S,170384231,551579,39.5965039,-94.5925210
64455,64455,B5,G6350,S,135353262,144873,40.1806580,-95.0050560
58712,58712,B5,G6350,S,308392659,8207075,47.9709728,-100.5316843
58713,58713,B5,G6350,S,70143317,315914,48.5383783,-100.5817966
64456,64456,B5,G6350,S,437050564,305486,40.4931382,-94.3910800
58716,58716,B5,G6350,S,183943115,3592952,47.8043256,-101.0678453
64457,64457,B5,G6350,S,103216800,81906,40.1627130,-94.6823548
64458,64458,B5,G6350,S,157552696,876448,40.5149549,-94.1451980
64459,64459,B5,G6350,S,63877914,578051,39.9287288,-94.6450161
64461,64461,B5,G6350,S,199854555,182460,40.5215874,-94.8071904
58718,58718,B5,G6350,S,1071296197,60716780,48.3055591,-101.8035171
64463,64463,B5,G6350,S,357134223,2272232,40.0625984,-94.4825854
58721,58721,B5,G6350,S,618983982,20833601,48.8031121,-102.2705406
64465,64465,B5,G6350,S,247157798,1182767,39.5498984,-94.2876212
64466,64466,B5,G6350,S,151127611,441610,40.1662202,-95.1062667
58722,58722,B5,G6350,S,163032351,2079720,48.2381732,-101.5014968
64467,64467,B5,G6350,S,114478192,636344,40.4016576,-94.1629472
58723,58723,B5,G6350,S,533246977,18987366,47.7458869,-100.5962457
58725,58725,B5,G6350,S,373947869,2432530,48.4954902,-101.6800092
64468,64468,B5,G6350,S,374578540,644797,40.3435518,-94.8810279
